
time pos_x pos_y pos_z rot_x rot_y rot_z rot_w return_value winning_margin return_value_mean return_value_stddev cost IgnorantTotalIG OccupancyAwareTotalIG ClassicFrontier TotalUnknownIG UnknownObjectSideFrontier UnknownObjectVolumeIG TotalOccupancyCertainty TotalNrOfOccupieds TotalNrOfFree TotalEntropy TotalNrOfNodes base_distance_cost arm_distance_cost energy_cost
1.43291e+09 1.25227 -0.82318 0.201752 -0.0539399 0.696483 0.715245 0.0206446 0.194161 0 0 0 0.204473 44406.7 282.762 42 185.172 79 65.0604 11585.8 20566 269125 159292 356344
1.43291e+09 0.990791 -0.835408 0.44202 0.530643 -0.467612 -0.503729 -0.495998 0.226932 0 0 0 0.204473 38600.1 302.781 48 241.474 48 22.5209 11585.8 20566 269125 159292 356344
1.43291e+09 1.76046 -0.403694 0.201752 -0.316366 0.622824 0.668701 -0.254639 0.0879602 0 0 0 0.204473 39200.1 218.953 9 38.786 138 158.898 11585.8 20566 269125 159292 356344
1.43291e+09 1.58421 -0.597234 0.44202 0.669198 -0.228949 -0.655195 -0.265474 0.0774497 0 0 0 0.204473 35680.6 195.181 16 40.0372 107 105.098 11585.8 20566 269125 159292 356344
1.43291e+09 1.82318 0.252271 0.201752 0.530629 -0.454347 -0.520353 0.491157 0.0697122 0 0 0 0.204473 28898.2 166.404 13 21.2697 124 140.13 11585.8 20566 269125 159292 356344
1.43291e+09 1.83541 -0.00920896 0.44202 -0.705873 -0.0445699 0.706914 -0.00546673 0.0647524 0 0 0 0.204473 27559.8 167.656 7 22.5209 121 135.125 11585.8 20566 269125 159292 356344
1.43291e+09 1.40369 0.760459 0.201752 0.664108 -0.216699 -0.292786 0.6529 0.103776 0 0 0 0.204473 34235 191.428 58 25.0232 141 107.6 11585.8 20566 269125 159292 356344
1.43291e+09 1.59723 0.584211 0.44202 -0.635085 -0.311303 0.651011 -0.275575 0.0562997 0 0 0 0.204473 28811 145.135 7 15.0139 123 121.363 11585.8 20566 269125 159292 356344
1.43291e+09 1.00921 0.835408 0.44202 0.467612 0.530643 -0.495998 0.503729 0.0189572 0 0 0 0.204473 12289.3 76.3209 3 1.25116 59 70.065 11585.8 20566 269125 159292 356344
